cabang,sku,dataset_label,n_train,zero_ratio,zero_bucket,qty_median,scale_bucket,qty_mean,qty_std,qty_max,spike_ratio,adf_level_p,adf_diff1_p,acf_lag1,acf_lag2,acf_lag3,acf_lag6,acf_lag12,seasonal_flag,sarimax_d_sug,sarimax_D_sug,sarimax_family,lgbm_size_bucket,lgbm_max_depth_sug,lgbm_num_leaves_sug,lgbm_min_data_in_leaf_sug,tft_use,tft_encoder_length_sug,tft_hidden_size_sug
05A,BUVW002KBB,full,41,0.3170731707317073,semi_sparse,4.0,low,5.317073170731708,5.905247769527727,26.0,0.024390243902439025,0.004436618616192435,1.0868267479769718e-05,0.06740475692919194,-0.07110061028919434,-0.12592001842382475,0.05996272587310592,-0.05944157046046769,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
05A,BUVW002KBC,full,41,0.024390243902439025,dense,16.0,medium,18.097560975609756,11.191078764017302,40.0,0.0,8.278389019751943e-09,0.0014672072870416833,-0.041872645958024236,-0.07820472111066959,0.1006009390161966,-0.21901487610842882,-0.13060110288922397,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW004KSW,full,41,0.07317073170731707,dense,12.0,medium,12.560975609756097,9.815927822900404,39.0,0.0,0.5414711207166015,2.40623746162847e-07,0.17971432090632464,-0.06403577363369223,0.30280912733313176,0.2920400547143595,0.010689736180101739,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C190,full,41,0.0,dense,84.0,high,100.6829268292683,47.765279766997196,204.0,0.0,2.3453609678989193e-05,1.1833108711759053e-13,0.2205494187792863,0.36301232278024753,0.3538434533821939,0.29335501021266364,-0.01608400666826861,0,0,0,mixed,small,6,16,10,1,24,32
05A,BUVW100C192,full,41,0.0,dense,612.0,high,750.1463414634146,434.1456875851475,2340.0,0.07317073170731707,3.2166921585581316e-08,7.724561540645564e-18,0.2801479376757724,0.0004129718284948634,-0.14984271370371785,-0.1741407303368042,0.5618180172930051,1,0,1,mixed,small,6,16,10,1,24,32
05A,BUVW100C194,full,41,0.0,dense,156.0,high,153.65853658536585,52.664793627288404,252.0,0.0,0.002011929104479381,4.1773255934257275e-08,0.43796501913353963,0.37744960265862004,0.2583043267434069,0.2317853028473302,0.00716310917699529,0,0,0,mixed,small,6,16,10,1,24,32
05A,BUVW100C197,full,41,0.17073170731707318,dense,24.0,medium,24.29268292682927,17.49034576907933,72.0,0.0,1.2286707488896371e-12,0.00019728998304121463,-0.16389907871524179,0.20090448321245558,-0.1403769146761502,0.27119795021141957,-0.1639760857998936,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C198,full,41,0.024390243902439025,dense,72.0,high,87.21951219512195,50.05772277836955,204.0,0.0,5.4102836447722187e-05,1.3367848254903162e-09,0.25474976454158677,0.2991834592815056,0.14048448880311912,0.12006071493891753,0.012985681051708522,0,0,0,mixed,small,6,16,10,1,24,32
05A,BUVW100C301,full,41,0.0,dense,96.0,high,97.46341463414635,47.02982966212806,240.0,0.04878048780487805,0.30625949578661127,9.733932792399821e-10,-0.31677688591097897,0.11594999951587447,-0.13901664423551738,0.0532092680990327,0.24365553500711667,0,1,0,mixed,small,6,16,10,1,24,32
05A,BUVW100C306,full,41,0.0975609756097561,dense,24.0,medium,24.585365853658537,16.746605043644067,72.0,0.0,6.019587924402458e-06,0.00932263005753851,0.15275592956305264,0.28109107014676904,0.010240237029796699,-0.15171739694854677,0.1568031522519358,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C309,full,41,0.0,dense,96.0,high,98.63414634146342,40.026089052992035,192.0,0.0,6.531508581739947e-05,5.6327229148068044e-18,0.2476172525618712,0.1956071895477258,0.14052796068901166,0.012613523044141988,0.029063503393994845,0,0,0,mixed,small,5,16,10,1,24,32
05A,BUVW100C328,full,41,0.024390243902439025,dense,36.0,medium,42.146341463414636,19.740264658319244,108.0,0.024390243902439025,3.075226623690499e-05,1.1234203399852971e-12,0.18978005913452553,0.048780487804878064,0.26785302102683034,-0.011387243209971545,-0.11222919574846943,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C465,full,41,0.024390243902439025,dense,60.0,high,63.51219512195122,38.721519825040126,192.0,0.024390243902439025,3.812047898500546e-07,0.000172615073280114,0.05759474144284665,-0.06787446651697719,0.22414285632666578,0.1082763427774826,0.2056016431562769,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
05A,BUVW100C466,full,41,0.0,dense,36.0,medium,49.75609756097561,27.568805276802326,120.0,0.07317073170731707,7.01147196352114e-07,1.7097423245161843e-06,0.09324421802443532,0.11208917542040486,0.03689531581082906,0.11364737838690768,-0.00999729498219197,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C470,full,41,0.07317073170731707,dense,36.0,medium,33.36585365853659,21.2152729154741,84.0,0.0,0.6467328996360868,0.0004398897410788169,0.1322716328997079,0.050926410551659154,-0.056950220302046946,0.060114385771247496,0.04531655929122693,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C480,full,41,0.0,dense,228.0,high,227.70731707317074,74.33647957175502,384.0,0.0,1.5683332754475608e-05,6.766397040117212e-08,0.19604626449544119,0.18425574760085486,0.30868730462497695,0.023323698772310435,0.06083686587652418,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW100C630,full,41,0.4634146341463415,semi_sparse,12.0,medium,11.121951219512194,14.043139111237236,48.0,0.0,0.19190475026918824,0.0006245363771243715,0.3427339660751905,0.2865364984905412,0.3385313728471209,0.03058010989726991,-0.19707664574419562,0,1,0,mixed,small,5,16,10,1,24,16
05A,BUVW100C645,full,40,0.375,semi_sparse,12.0,medium,11.4,11.187905557754355,36.0,0.0,9.8262448307124e-08,2.7756382419483474e-14,-0.003023598820058947,-0.11961651917404127,0.1752949852507375,-0.09483775811209436,0.024188790560472,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C650,full,41,0.0,dense,168.0,high,180.0,83.6564402780802,396.0,0.0,8.210039700907043e-07,2.7058581644579133e-07,0.07664609053497942,0.08950617283950617,0.1316872427983539,-0.12242798353909465,0.0838477366255144,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW100C652,full,41,0.024390243902439025,dense,48.0,medium,52.68292682926829,28.508278643571455,108.0,0.0,4.037977528480361e-06,3.219420085561225e-12,0.14787771149103016,0.1277562872862955,0.19871092185424874,0.05893869764108185,-0.17069218120876115,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100C657,full,41,0.0,dense,60.0,high,65.26829268292683,35.60268556601026,144.0,0.0,2.7594370145403394e-08,5.008942649623316e-15,0.018917813866417953,0.08085308409193821,0.23900614317863877,-0.12263886354574269,0.09456710527205024,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
05A,BUVW100C660,full,41,0.024390243902439025,dense,60.0,high,57.65853658536585,28.927158308497535,132.0,0.024390243902439025,0.0008043245363281791,3.056562183330876e-07,0.37433777800527207,0.28896936503467857,0.21042151869577458,0.15851355155734137,-0.03953113403117241,0,0,0,mixed,small,5,16,10,1,24,32
05A,BUVW100C732,full,41,0.0,dense,108.0,high,115.90243902439025,52.48609571974695,240.0,0.0,0.028044307857384244,1.8334291712937655e-09,0.21483456085278013,0.13681516620100223,0.1165506003883906,-0.0019341788369117284,0.152981263031219,0,0,0,mixed,small,6,16,10,1,24,32
05A,BUVW100C733,full,41,0.0,dense,132.0,high,142.2439024390244,64.15012879480636,264.0,0.0,1.0469866916853537e-09,0.03392291590767847,-0.08352987216822753,0.04054459124432503,-0.014607709873292312,-0.11908484024671266,0.1908223823212885,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW100C750,full,41,0.0,dense,180.0,high,183.5121951219512,68.05406745787481,336.0,0.0,1.4084031352865796e-06,2.5747033367042085e-11,0.08430000009248184,0.18181427235726116,0.1942794413725049,0.03577383743351709,0.1285756959492015,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW100C911,full,41,0.024390243902439025,dense,48.0,medium,48.8780487804878,26.615968066135807,144.0,0.024390243902439025,4.96928758323971e-10,2.944421366569083e-26,-0.09583781757500266,0.29469025478554234,-0.12092941702842899,-0.02371307302562366,0.03202353168796932,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100CALU,full,41,0.024390243902439025,dense,36.0,medium,48.292682926829265,34.20397922935212,144.0,0.0,0.04145191946687714,6.807772325542602e-15,-0.027471059009599397,0.36932987237407644,0.24331483257792644,0.08359754267011295,0.08906539455667747,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW100CSB,full,41,0.0,dense,1032.0,high,1042.5365853658536,254.84388334438944,1620.0,0.0,0.3648340373520911,0.01794009455985309,-0.042539518040950915,0.367723347728951,0.2411461148584036,0.028164905663463316,0.17686557389763524,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW100CSW,full,41,0.0,dense,936.0,high,1036.0975609756097,499.77233841410475,2952.0,0.04878048780487805,0.004670886780033716,6.419860755081109e-13,0.1353755038483722,0.02718576371070763,-0.049089105248631505,-0.2600716729159254,0.48972261213104734,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW200C190,full,41,0.36585365853658536,semi_sparse,12.0,medium,13.463414634146341,13.993029623665509,48.0,0.0,3.6504762476131225e-05,0.43961719327359816,0.2275292573553537,0.22725582412774797,0.32115279448758594,0.18445805534288517,0.07698785956469427,0,0,0,mixed,small,5,16,10,1,24,16
05A,BUVW200C192,full,41,0.0,dense,72.0,high,85.46341463414635,75.28482501838455,480.0,0.07317073170731707,2.148944195329126e-06,0.00017165542870012398,0.11512610757401141,-0.05382214581247282,-0.06391679733993312,-0.10219455517560601,0.2674931514613365,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW200C194,full,41,0.12195121951219512,dense,24.0,medium,26.634146341463413,19.258447623784445,84.0,0.024390243902439025,0.16859650033769152,1.6504935529872369e-09,0.236984940872136,0.2580607908351811,0.1820722468588322,0.16433388765705836,-0.11806517923133779,0,1,0,mixed,small,5,16,10,1,24,16
05A,BUVW200C198,full,41,0.5365853658536586,sparse,0.0,low,7.317073170731708,9.629223811892222,36.0,0.04878048780487805,0.01719466357007031,0.4938861668877758,0.023443274205469298,0.24196230598669616,0.27487527716186244,0.2486141906873614,-0.036862527716186276,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200C301,full,41,0.2682926829268293,semi_sparse,12.0,medium,13.463414634146341,11.12676404210948,48.0,0.0,1.749587757316401e-05,7.580137716203112e-10,0.19247535028541765,0.017574814046012778,-0.059453381767860206,-0.05720463587614597,0.08559072824770797,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW200C328,full,39,0.6410256410256411,sparse,0.0,low,5.538461538461538,8.188072692212463,24.0,0.0,1.2059748569740205e-07,1.7468999739197283e-05,-0.06421404682274243,-0.07625418060200667,0.1638795986622074,0.2581939799331104,0.20769230769230762,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200C466,full,41,0.6829268292682927,sparse,0.0,low,3.8048780487804876,5.6534038958627475,12.0,0.0,6.016316891165491e-09,5.212484292540833e-08,-0.06626909675690165,0.0707585097829,0.09514875368533902,-0.056955239882069145,0.017957652103993565,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200C470,full,41,0.6341463414634146,sparse,0.0,low,4.975609756097561,7.577888244352937,36.0,0.024390243902439025,3.9279965805856515e-05,0.0014456314707513272,0.22622510628775996,0.15275602297307364,0.07928693965838732,0.12493473558588784,0.11684194823599604,0,0,0,mixed,small,5,16,20,1,24,8
05A,BUVW200C480,full,41,0.17073170731707318,dense,24.0,medium,21.951219512195124,15.623621890445563,60.0,0.0,0.04166612000443719,0.16452142116528323,-0.055106158975258814,-0.28647131075627297,0.1210124583260221,0.019003333918231266,0.16642393402351288,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW200C650,full,41,0.3170731707317073,semi_sparse,24.0,medium,19.902439024390244,17.921781270354767,60.0,0.0,0.03601338712442182,3.600701446083638e-08,-0.17079838376295184,0.4145541346064088,-0.11381669311499015,0.3869100801450879,0.0469202149648615,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW200C657,full,41,0.43902439024390244,semi_sparse,12.0,medium,10.24390243902439,10.919662283708407,36.0,0.0,5.024008177453743e-07,5.071194657575375e-06,0.06341822622939049,0.1275728294838177,-0.08441395165056215,0.15075972556485512,-0.05562340601314699,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW200C660,full,39,0.6666666666666666,sparse,0.0,low,4.923076923076923,8.128522282304893,36.0,0.02564102564102564,0.02411494502091906,0.015933266271745166,-0.05230015082956257,-0.0384238310708899,0.009276018099547492,0.10825791855203616,-0.014366515837104082,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200C732,full,41,0.2926829268292683,semi_sparse,12.0,medium,14.926829268292684,13.357376695860678,48.0,0.0,0.6291581621859624,3.078827932918681e-07,0.24190992894180904,0.3972056846552718,0.3605723065104666,0.17537689648550028,-0.08477770309199151,0,1,0,mixed,small,5,16,10,1,24,16
05A,BUVW200C750,full,41,0.2682926829268293,semi_sparse,12.0,medium,19.024390243902438,16.316384104448584,60.0,0.0,9.888334257072409e-08,5.62697209097163e-11,0.010538001158375672,0.11969077804234501,0.10054540189201364,-0.15445009331359805,-0.04109016024197181,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BUVW200C911,full,41,0.6097560975609756,sparse,0.0,low,4.975609756097561,6.559297999321455,24.0,0.0,4.001947280876409e-06,0.0026661604176126097,0.1345943255350921,-0.13081134892981588,-0.026829268292682954,-0.16794425087108014,0.1702339472374316,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200CALU,full,41,0.6097560975609756,sparse,0.0,low,6.146341463414634,8.948633905825393,36.0,0.024390243902439025,2.9224472492699522e-09,2.5530117750847905e-05,-0.0896448438168592,-0.07841249465126228,0.06768827556696622,0.07945549850235344,0.14684959349593493,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,BUVW200CSB,full,41,0.0,dense,168.0,high,167.70731707317074,59.00095079845706,288.0,0.0,7.744873906241513e-07,0.0001962188153064213,0.08260544846279817,0.19641202692610088,0.0493600067918149,-0.07302492915964828,-0.1185060960229741,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW200CSW,full,41,0.0,dense,168.0,high,187.3170731707317,79.54823663174132,420.0,0.07317073170731707,5.81354340769599e-07,4.0735317121433044e-09,0.08832985649055027,-0.027050671655631478,0.10129694583841548,-0.07895964109777083,0.185298234594157,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BUVW500CSW,full,41,0.34146341463414637,semi_sparse,6.0,medium,10.170731707317072,10.87635609711357,42.0,0.04878048780487805,0.6727589338800596,5.736230001047202e-14,-0.08063851839112189,0.023683067133139328,-0.006807000710571207,-0.1169263042602591,0.23293158149618234,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,BVWX001KBAS,full,41,0.0,dense,108.0,high,126.26829268292683,74.62741600452341,293.0,0.0,0.016502787160629764,2.9030783679546812e-05,-0.003963394739704477,0.24064189755782023,-0.05169093249153086,0.055065563908942385,0.22159266772800973,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,BVWX001KENA,full,41,0.2926829268292683,semi_sparse,12.0,medium,13.926829268292684,13.482192410551109,45.0,0.0,0.3719979101512342,3.8130059911028025e-09,-0.2665168952646917,0.21221783475323802,-0.23229182808765242,-0.07627026008940137,-0.1508665964882539,0,1,0,mixed,small,5,16,10,1,24,16
05A,BYZA001K9723,full,41,0.4878048780487805,semi_sparse,4.0,low,4.414634146341464,5.4266730588644165,18.0,0.0,5.339710945756606e-09,3.4978598153253478e-09,0.012732963796426102,0.10779158603247463,-0.03228313610782287,0.213883288824606,-0.14056206240379449,0,0,0,MA_or_low_AR,small,5,16,10,1,24,8
05A,BYZA001K9725,full,41,0.34146341463414637,semi_sparse,6.0,medium,14.439024390243903,21.239172277289672,96.0,0.0975609756097561,0.07531690240581264,6.414614518497788e-19,0.020613588337752013,0.18614856168350605,-0.06515299553002019,-0.12128743489411624,0.028095358162803487,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM001KS600,full,41,0.0,dense,1221.0,high,1295.7560975609756,475.5578713725494,2634.0,0.024390243902439025,0.3913608096152429,1.0979508151424351e-13,0.642521198783716,0.6213605351527676,0.5632909565127021,0.3781141984418295,0.0975286038529292,0,1,0,AR_dominant,small,6,16,10,1,24,32
05A,CKLM001KS601,full,41,0.0,dense,780.0,high,855.829268292683,326.6354162088845,1725.0,0.024390243902439025,0.2759160318042124,9.863446364214902e-15,0.5505350193686059,0.5822711561226972,0.5614467568755805,0.42316624194870756,0.14323126367305322,0,1,0,AR_dominant,small,6,16,10,1,24,32
05A,CKLM001KS603,full,41,0.0,dense,474.0,high,510.5609756097561,128.57547370717478,774.0,0.0,0.0003174815003808652,0.0005603032880004671,-0.2331639822660603,0.20121511893193617,-0.1272265844537354,-0.07480455691370123,-0.03881430077291833,0,0,0,mixed,small,6,16,10,1,24,32
05A,CKLM001KS606,full,41,0.0,dense,78.0,high,83.92682926829268,47.322505345713914,213.0,0.04878048780487805,0.005069373587003085,2.6251445272757647e-11,0.48306910449566776,0.5849089161214497,0.4295049080291427,0.2891495953129266,0.02546537698512313,0,0,0,mixed,small,6,16,10,1,24,32
05A,CKLM001KS607,full,41,0.0,dense,1611.0,high,1659.6341463414635,456.9332968879353,2820.0,0.0,0.1722149008407166,3.6371703639270204e-20,0.3861072480497949,0.42933240371076953,0.26448850070084606,0.11568308903376845,0.262488843485635,0,1,0,mixed,small,6,16,10,1,24,32
05A,CKLM001KS609,full,41,0.0,dense,312.0,high,352.2926829268293,167.82524302119137,795.0,0.04878048780487805,0.209741358123198,1.2876789698280062e-12,0.6575168072984444,0.6399859777268352,0.5695241860255417,0.3829755587358292,0.15167833269869185,0,1,0,AR_dominant,small,6,16,10,1,24,32
05A,CKLM001KS610,full,41,0.0,dense,816.0,high,873.8780487804878,227.23701229354683,1326.0,0.0,0.05652387050392347,3.2431001939258176e-10,0.13822262206655345,0.32007772106898397,0.18158378226713753,0.09736048679188543,0.07943004572836959,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,CKLM001KS611,full,41,0.0,dense,204.0,high,220.5121951219512,86.38029924445142,441.0,0.0,0.9881507446375856,0.0014832116486578804,-0.08406429608431588,0.10590459844942425,-0.015743403119721545,0.16297125815437002,-0.04702838363431773,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,CKLM001KS615,full,41,0.0,dense,312.0,high,342.0975609756098,117.5920500880159,690.0,0.0975609756097561,7.907614839706276e-09,3.509962458321239e-06,-0.056648960180507524,0.10202133102823273,-0.22892431832853308,0.03260415978561289,0.059047917344196135,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
05A,CKLM001KSPOL,full,41,0.0,dense,660.0,high,713.7317073170732,203.45085701346207,1227.0,0.024390243902439025,2.627285946639888e-05,1.2248547594056836e-18,0.21369984603546463,0.19942508235400508,0.048995769774121484,-0.07605958042395869,0.1363463131011068,0,0,0,mixed,small,6,16,10,1,24,32
05A,CKLM001KSW603,full,41,0.36585365853658536,semi_sparse,6.0,medium,6.780487804878049,7.83744918682715,30.0,0.024390243902439025,2.042125684442867e-05,0.00034981317806633645,0.023238741986578104,-0.1767153528907879,0.04525673698834311,-0.08491188686033657,-0.1111170294930728,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM001KSW607,full,41,0.34146341463414637,semi_sparse,6.0,medium,9.073170731707316,9.037118578126655,30.0,0.0,2.728285537784341e-10,3.906931097855964e-08,-0.11537591655986443,-0.14044139097485583,0.08015903973043223,-0.12042375631389696,0.05803704589928579,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM001KSW609,full,36,0.6388888888888888,sparse,0.0,low,4.777777777777778,10.043081801095322,50.0,0.05555555555555555,0.00020308870605408345,6.515301866750694e-07,0.2872515282498917,-0.1826415991718774,-0.19118511057954596,-0.18206806832011416,-0.022136892022325765,0,0,0,mixed,small,5,16,20,1,24,8
05A,CKLM500CS600,full,41,0.0,dense,48.0,medium,58.97560975609756,29.23566982718033,114.0,0.0,0.42092147921454137,0.02212270688239143,0.224209326933055,0.27648903456221247,-0.1406893915102655,0.07714072262527684,0.08740922570752599,0,1,0,mixed,small,5,16,10,1,24,16
05A,CKLM500CS601,full,41,0.0,dense,33.0,medium,37.31707317073171,23.08293636475897,102.0,0.024390243902439025,9.100226725947552e-07,5.55463101847192e-10,0.18450642237234402,0.10213194827535972,0.11947732751335678,-0.05407669668094533,0.01257745984949656,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CS603,full,41,0.07317073170731707,dense,12.0,medium,14.048780487804878,8.470393200767587,48.0,0.024390243902439025,7.591434751542212e-15,5.357059268374025e-16,-0.34137386807553255,0.027210960498774348,0.12411153023875351,-0.1395695049194641,0.17596271878276376,0,0,0,mixed,small,5,16,10,1,24,16
05A,CKLM500CS607,full,41,0.0,dense,45.0,medium,50.02439024390244,20.560262406980666,123.0,0.024390243902439025,2.5326997636456306e-08,0.00020691184965489185,-0.041786184260984065,-0.09272755814560574,-0.14158315856311227,0.07011841547357815,-0.08946510250426506,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CS609,full,41,0.14634146341463414,dense,12.0,medium,16.097560975609756,12.59921600348367,54.0,0.024390243902439025,0.0006357551527281077,5.938113960496784e-09,0.19461772091274113,-0.006463928982787039,-0.18562758122914147,0.1670149059922459,-0.12839153904918016,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CS610,full,41,0.024390243902439025,dense,24.0,medium,29.78048780487805,17.238782142486098,72.0,0.04878048780487805,0.013673897356583116,1.5798089850658161e-06,-0.04083357054578081,0.27987075224571134,-0.14307243567338918,-0.11734224171167702,-0.01953084182193572,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CS611,full,41,0.36585365853658536,semi_sparse,6.0,medium,6.7317073170731705,6.866674559944947,24.0,0.0,1.6723259555911423e-08,7.831364614325079e-08,-0.007267111777263036,0.03062406322387243,-0.03669891447517827,-0.004030976063950587,-0.12538038788209108,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CS615,full,41,0.12195121951219512,dense,12.0,medium,12.0,8.694826047713663,42.0,0.024390243902439025,0.005426829723074859,0.0038263158624855507,-0.04761904761904762,0.2023809523809524,-0.14285714285714288,0.07142857142857144,-0.08333333333333334,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CKLM500CSPOL,full,41,0.0,dense,66.0,high,70.0,28.47191598751303,143.0,0.0,0.0012147811179372553,1.0092898590779471e-10,0.3882069943872201,-0.00919015604761611,-0.10109171652377721,-0.431474742490594,0.3261580213408993,1,0,1,mixed,small,5,16,10,1,24,32
05A,CXYZ002KBA,full,41,0.07317073170731707,dense,24.0,medium,29.29268292682927,27.25366388436518,93.0,0.024390243902439025,0.5245289116075441,2.9729394889542977e-11,0.5047084365419767,0.4214763412852127,0.4725813036495564,0.26566780789346656,-0.022595409637282904,0,1,0,AR_dominant,small,5,16,10,1,24,16
05A,CXYZ002KBC,full,41,0.5365853658536586,sparse,0.0,low,4.146341463414634,5.2228391493983235,16.0,0.0,4.3498552263046284e-07,6.028268859616395e-05,0.048174221012596365,-0.07282180117938516,0.008345982064970864,-0.1948602533235633,0.1330799225374228,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,CXYZ002KBD,full,41,0.2926829268292683,semi_sparse,8.0,medium,8.829268292682928,8.717518107306661,28.0,0.0,0.8177704582840672,1.0156188268012136e-07,-0.1053356691856925,0.2128795955781627,0.09467403743939234,0.13148171631918518,-0.005892077984904634,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,CXYZ020KPBA,full,41,0.21951219512195122,semi_sparse,4.0,low,6.7073170731707314,7.48412955005131,32.0,0.04878048780487805,0.16040915246339987,5.257072591003897e-11,0.37428138259174887,0.17360086664223923,0.22857025271755,0.2926075204579609,0.11777545894335491,0,1,0,mixed,small,5,16,10,1,24,8
05A,CXYZ020KPBB,full,39,0.5384615384615384,sparse,0.0,low,1.2307692307692308,1.661665912040945,6.0,0.02564102564102564,5.82929591023476e-05,0.0015616149541379809,0.29568012632528773,0.027577261448229196,-0.0726370403789759,0.1670426347845703,-0.10433115271824951,0,0,0,mixed,small,5,16,20,1,24,8
05A,DABC001K131,full,41,0.34146341463414637,semi_sparse,6.0,medium,9.585365853658537,10.461777119008266,36.0,0.0,0.4040648976557685,6.742911081387488e-05,0.5114540224824631,0.47562565427098324,0.43809251269408,0.1798352460058897,-0.04837202704157006,0,1,0,AR_dominant,small,5,16,10,1,24,16
05A,DABC001K139,full,40,0.65,sparse,0.0,low,3.175,4.945277467520829,18.0,0.025,5.408104154520637e-07,7.66121674808208e-06,0.0921017797698618,-0.11424209063982593,-0.005286231029330814,0.01364708657702287,-0.020201305339309597,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,DABC001K31,full,41,0.12195121951219512,dense,18.0,medium,19.609756097560975,14.215973496001755,54.0,0.04878048780487805,7.462901767661285e-08,5.3040672934175445e-06,-0.001814068268309902,-0.060544445666039254,0.1273715680729283,-0.012350764902315849,-0.08313850368178362,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,DABC001K41,full,41,0.17073170731707318,dense,24.0,medium,32.75609756097561,28.639815369346287,96.0,0.0,0.6362612894385269,2.8616539505724826e-05,0.23102691732898337,0.5180302305925248,0.2591174218452305,0.1866806863657073,0.1475705562531721,0,1,0,mixed,small,5,16,10,1,24,16
05A,DABC001K42,full,41,0.2926829268292683,semi_sparse,12.0,medium,17.414634146341463,17.585470721246132,60.0,0.0,2.088660669602766e-06,1.5208855538137036e-08,0.10708473566848113,0.043882702455644663,0.15913041370618142,-0.03771589036162933,-0.17033524466420127,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
05A,DABC001K76,full,41,0.5365853658536586,sparse,0.0,low,5.2682926829268295,8.637199749467134,36.0,0.07317073170731707,4.168653078749926e-06,2.4880255210341122e-11,0.12973083533983784,-0.11908768933209413,-0.016721867969010696,-0.01505326955579397,0.00579165126652004,0,0,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,DABC001K88,full,41,0.5365853658536586,sparse,0.0,low,5.634146341463414,7.770959070671315,36.0,0.024390243902439025,0.32131188394556937,0.0001216918983105873,0.05410671064180653,-0.013923983296539613,0.2691903609330533,0.298831467049676,0.07403516237997712,0,1,0,MA_or_low_AR,small,5,16,20,1,24,8
05A,DABC001KSW,full,41,0.0,dense,66.0,high,84.1951219512195,66.46210179951997,336.0,0.04878048780487805,0.0012579781247266588,2.8901217399672225e-13,0.4318780831829915,0.26989865833130827,0.3575627426688746,0.0904047767347873,0.08643949930505797,0,0,0,mixed,small,6,16,10,1,24,32
05A,DCDE001KGLI01,full,41,0.4146341463414634,semi_sparse,3.0,low,7.390243902439025,10.295334012989787,40.0,0.0975609756097561,0.7989720822271713,0.006195810972960025,0.33434824884980135,0.031441708537778036,0.43893613468723996,0.19247849384666543,0.008192332570509735,0,1,0,mixed,small,5,16,10,1,24,8
